,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
12136,에스앤씨엔진그룹리미티드,900080,2011/12,2009/12/04,2021/06/14,4,  전문 서비스업,8.95,28.17,22.85,-6.19,14.39,29.27,27.3,39.59,31.07,20.22,19.23,25.45,16.63,5091.25,1029.0,631.39,569.97,368.61,34.69,6.98,5.33,62.89,41.21,93.47,3749.55,0.82,0.95,1.48,20.98,8.51,24.03,15.19,17.39,42.87,0.02,0.18,1.42,2.43,1.85,2.03,64284.02,24.89,98.33,141.87,31.57,0.0,0.0,64.07
12137,에스앤씨엔진그룹리미티드,900080,2012/12,2009/12/04,2021/06/14,4,  전문 서비스업,19.53,12.16,-0.23,47.72,5.06,11.2,-2.8,-11.61,28.13,18.39,14.28,17.63,12.84,4948.59,893.0,778.16,724.33,503.34,44.39,15.0,19.17,56.43,50.93,86.96,4297.53,0.7,0.78,1.3,18.64,5.34,23.32,15.65,19.58,68.4,0.01,1.52,1.32,1.98,1.5,1.63,68521.16,22.19,75.31,159.55,34.62,13.41,86.59,53.13
12138,에스앤씨엔진그룹리미티드,900080,2013/12,2009/12/04,2021/06/14,4,  전문 서비스업,12.15,-2.61,-2.16,25.94,0.32,10.87,0.41,-27.7,29.33,13.24,9.3,13.05,8.04,4811.91,641.0,407.34,384.89,279.41,43.15,16.33,6.62,49.8,57.19,85.96,4704.08,0.61,0.7,1.33,18.24,4.28,20.8,17.55,20.01,85.36,0.01,0.58,0.94,1.9,1.12,1.19,63415.96,18.31,72.95,160.44,31.91,14.06,85.94,41.5
12139,에스앤씨엔진그룹리미티드,900080,2014/12,2009/12/04,2021/06/14,4,  전문 서비스업,2.63,-3.0,16.68,-7.88,-9.01,9.53,-12.1,-43.34,28.8,8.54,4.78,9.25,4.25,4229.85,357.0,621.11,587.3,437.22,43.07,9.01,11.21,53.05,51.34,91.73,438.09,0.5,0.56,1.09,16.76,3.78,14.62,24.96,21.78,96.58,0.01,0.17,0.76,1.72,0.92,0.97,48742.88,13.71,58.97,130.25,27.9,20.09,79.91,30.59
12140,에스앤씨엔진그룹리미티드,900080,2015/12,2009/12/04,2021/06/14,4,  전문 서비스업,17.23,4.59,2.91,30.82,30.18,14.71,12.97,97.7,29.16,14.94,8.42,11.78,7.64,1081.64,322.0,559.34,529.03,380.18,47.04,11.41,410.6,47.59,57.28,89.76,429.03,0.51,0.56,1.12,17.27,4.16,11.08,32.95,21.14,87.72,0.01,0.1,0.8,1.93,0.94,0.99,63492.73,15.24,65.71,143.36,32.17,19.82,80.18,46.43
12141,에스앤씨엔진그룹리미티드,900080,2016/12,2009/12/04,2021/06/14,4,  전문 서비스업,0.25,21.83,-7.03,5.69,-17.45,6.44,-15.07,-5.23,27.86,16.67,7.24,8.31,6.7,918.63,298.0,1284.27,1229.93,993.5,55.68,4.93,369.09,41.57,60.39,95.3,428.05,0.4,0.43,0.98,14.2,3.48,11.21,32.56,25.7,104.85,0.01,0.15,0.61,1.45,0.68,0.72,58047.16,13.9,51.37,107.68,34.63,21.27,78.73,48.13
12142,에스앤씨엔진그룹리미티드,900080,2017/12,2009/12/04,2021/06/14,4,  전문 서비스업,0.3,30.42,21.46,-13.57,-12.4,2.38,-6.18,-28.44,27.24,12.71,4.96,6.9,4.78,1631.64,181.0,1903.6,1821.96,1126.3,49.3,2.81,291.46,49.31,52.03,97.27,405.14,0.38,0.39,0.86,15.71,3.71,23.5,15.53,23.24,98.3,0.01,0.0,0.63,1.07,0.67,0.7,53403.29,12.75,32.4,55.23,33.96,19.25,80.75,37.44
12143,에스앤씨엔진그룹리미티드,900080,2018/12,2009/12/04,2021/06/14,4,  전문 서비스업,9.69,-3.79,-2.92,21.31,-20.14,6.77,-19.13,-12.97,27.52,13.68,4.13,5.33,3.96,1103.53,151.0,1369.7,1331.04,963.22,53.35,5.62,193.41,44.84,57.55,94.68,425.41,0.29,0.3,0.64,15.12,3.29,17.06,21.39,24.13,110.97,0.01,0.74,0.5,0.78,0.53,0.55,53118.51,11.56,33.46,56.73,41.77,23.34,76.66,32.76
12144,에스앤씨엔진그룹리미티드,900080,2019/12,2009/12/04,2021/06/14,4,  전문 서비스업,-0.73,35.49,12.13,-10.22,-0.31,1.08,-15.38,-68.28,27.81,5.13,1.26,3.48,1.21,933.82,46.0,1659.54,1607.51,969.37,48.91,3.73,81.38,49.74,52.05,96.41,413.19,0.24,0.25,0.52,14.43,3.53,13.01,28.07,25.29,103.39,0.01,0.2,0.4,0.57,0.43,0.44,40293.56,8.83,19.08,34.91,37.44,25.84,74.16,13.7
12145,에스에스씨피(주),71660,2011/12,2005/10/18,2012/09/29,4,  화학물질 및 화학제품 제조업; 의약품 제외,10.21,26.51,0.97,13.86,132.73,10.5,-9.44,0.0,12.9,9.57,7.19,1.94,2.72,6193.94,0.0,130.49,82.95,6.14,17.31,156.02,0.28,66.39,74.07,39.06,1725.97,0.28,0.69,1.05,1.41,1.46,3.92,93.18,259.53,249.99,0.0,0.0,0.22,1.45,0.39,0.54,17489.18,2.39,11.91,25.9,8.82,38.9,61.1,108.58
12176,에스엠로보틱스(주),252940,2014/12,2016/09/30,2018/04/25,4,  기타 제품 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177,에스엠로보틱스(주),252940,2015/12,2016/09/30,2018/04/25,4,  기타 제품 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12178,에스엠로보틱스(주),252940,2016/12,2016/09/30,2018/04/25,4,  기타 제품 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12179,에스엠로보틱스(주),252940,2017/12,2016/09/30,2018/04/25,4,  기타 제품 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12217,에스지에이시스템즈(주),232290,2015/12,2016/03/30,2017/12/22,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12218,에스지에이시스템즈(주),232290,2016/12,2016/03/30,2017/12/22,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12219,에스지에이클라우드서비스(주),224880,2016/12,2017/05/23,2021/05/06,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12220,에스지에이클라우드서비스(주),224880,2017/12,2017/05/23,2021/05/06,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12221,에스지에이클라우드서비스(주),224880,2018/12,2017/05/23,2021/05/06,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12222,에스지에이클라우드서비스(주),224880,2019/12,2017/05/23,2021/05/06,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12223,에스지에이클라우드서비스(주),224880,2020/12,2017/05/23,2021/05/06,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12233,에스케이 머티리얼즈(주),36490,2011/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,16.16,19.33,18.7,2.54,31.38,22.33,25.96,11.25,40.13,22.16,22.15,16.94,11.51,28109.85,6230.0,61.37,25.69,2.47,-8.75,87.94,10.57,161.81,13.9,53.21,6189.2,0.52,1.0,0.61,6.79,11.62,36.29,10.06,53.78,31.4,0.01,0.0,1.3,0.63,3.52,7.3,180138.98,29.35,35.17,71.01,60.76,10.8,89.2,36.48
12234,에스케이 머티리얼즈(주),36490,2012/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,12.52,6.53,6.66,48.83,14.15,5.97,-14.21,-55.76,30.07,11.42,8.65,7.75,4.45,24114.88,2756.0,94.29,52.25,18.92,-1.11,99.6,4.99,162.9,18.39,50.1,6558.43,0.39,0.76,0.47,4.79,10.26,17.22,21.19,76.22,35.58,0.01,0.0,1.05,0.48,2.4,4.79,141492.91,20.49,25.93,54.27,55.63,15.88,84.12,20.53
12235,에스케이 머티리얼즈(주),36490,2013/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,-13.5,-12.9,-11.62,-21.87,-20.78,-8.43,-24.88,-98.79,14.13,0.18,0.11,1.17,0.05,18114.66,33.0,140.22,76.83,25.59,4.76,88.55,0.75,157.24,16.61,53.04,6005.64,0.3,0.58,0.36,3.77,7.85,12.1,30.18,96.93,46.51,0.01,0.0,0.89,0.37,1.69,3.06,85355.24,14.29,17.96,32.31,44.67,22.84,77.16,0.41
12236,에스케이 머티리얼즈(주),36490,2014/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,-1.27,-5.35,-5.41,19.54,1.98,1.92,10.79,3765.15,22.6,6.42,4.25,4.51,2.29,20069.08,1289.0,112.47,69.09,16.71,2.23,82.66,2.82,145.93,20.11,54.75,6120.87,0.36,0.66,0.44,4.67,7.78,17.13,21.3,78.11,46.92,0.01,0.0,1.07,0.46,1.94,3.33,96792.06,16.41,21.94,37.16,45.73,21.16,78.84,14.05
12237,에스케이 머티리얼즈(주),36490,2015/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,12.77,6.75,6.09,39.27,27.39,16.55,59.68,386.25,41.14,19.57,18.92,18.07,10.54,32046.85,6270.0,113.81,73.67,28.55,3.01,76.73,15.71,132.83,24.84,56.58,7134.01,0.54,0.97,0.7,6.5,7.75,25.52,14.3,56.16,47.11,0.01,0.0,1.26,0.73,2.38,3.76,181765.18,27.33,40.19,66.9,53.77,17.35,82.65,36.39
12238,에스케이 머티리얼즈(주),36490,2016/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,35.78,37.75,37.18,31.55,27.56,11.98,36.51,64.26,41.77,23.94,27.24,19.89,14.09,43748.37,10299.0,76.63,50.42,21.25,-7.34,106.6,15.39,156.88,24.06,48.4,7989.02,0.59,1.13,0.78,6.96,7.33,26.15,13.96,52.44,49.79,0.01,0.0,1.14,0.81,2.41,3.69,259961.22,28.79,42.33,71.9,56.34,16.92,83.08,42.49
12239,에스케이 머티리얼즈(주),36490,2017/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,23.8,33.81,33.6,-7.16,16.0,-8.46,11.02,-6.2,38.57,20.31,25.25,14.66,10.3,48569.43,10124.0,59.95,34.33,5.55,-12.06,173.93,11.41,224.5,18.05,36.51,7313.38,0.51,1.21,0.64,6.38,6.62,21.1,17.3,57.19,55.12,0.01,0.0,0.99,0.66,2.44,3.96,292962.31,26.2,45.03,81.75,57.19,22.21,77.79,35.52
12240,에스케이 머티리얼즈(주),36490,2018/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,25.08,24.97,23.84,30.73,29.62,-2.45,34.15,10.57,37.37,17.96,29.57,14.6,9.81,65156.78,11536.0,52.61,30.32,3.21,-16.99,246.74,8.62,281.35,18.86,28.84,7133.93,0.55,1.69,0.67,6.94,6.67,30.83,11.84,52.57,54.71,0.01,0.0,1.05,0.69,2.95,5.14,371804.13,26.59,35.89,63.2,54.1,25.28,74.72,33.2
12241,에스케이 머티리얼즈(주),36490,2019/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,15.55,11.37,14.84,18.57,34.27,25.4,12.36,13.74,39.51,18.56,30.22,14.31,9.51,73209.9,13507.0,45.88,23.87,5.84,-22.83,210.55,7.59,250.45,19.35,32.2,8946.05,0.51,1.67,0.63,5.9,6.84,45.66,7.99,61.88,53.34,0.01,0.0,0.88,0.66,2.68,4.91,441125.39,27.3,39.41,71.8,57.13,26.14,73.86,32.49
12242,에스케이 머티리얼즈(주),36490,2020/12,1999/12/14,2021/12/27,4,  화학물질 및 화학제품 제조업; 의약품 제외,26.17,22.1,24.88,31.51,1.44,-7.34,23.67,1.06,36.71,15.92,28.5,12.86,8.32,90539.47,13940.0,43.21,27.21,11.22,-26.52,303.94,9.44,322.45,20.17,24.76,8289.41,0.52,1.86,0.65,6.32,8.36,50.18,7.27,57.77,43.68,0.01,0.0,0.81,0.7,2.64,4.53,487494.96,23.91,35.95,68.88,51.05,27.68,72.32,31.19
12243,에스케이브로드밴드(주),33630,2011/12,1998/11/12,2015/07/01,4,  우편 및 통신업,4.76,-4.69,-6.43,56.91,-10.77,-1.95,8.1,0.0,0.0,-0.62,-1.28,2.34,-0.43,7755.73,-48.0,54.92,53.25,13.67,-21.72,210.62,0.71,228.42,26.46,32.19,73.87,0.69,2.08,0.89,79.16,6.23,0.0,0.0,4.61,58.6,0.02,0.01,1.05,1.07,3.12,3.25,63716.3,1.88,3.09,3.89,2.78,0.0,0.0,-22.25
12244,에스케이브로드밴드(주),33630,2012/12,1998/11/12,2015/07/01,4,  우편 및 통신업,-9.32,-1.86,-4.11,-23.79,49.19,1.59,8.57,0.0,100.0,0.9,2.04,2.97,0.7,8420.62,76.0,75.5,71.0,9.56,-7.22,177.26,1.13,215.6,22.24,36.07,75.05,0.77,2.26,1.02,73.14,6.48,0.0,0.0,4.99,56.37,0.02,0.01,1.21,1.2,3.15,3.29,79803.76,2.59,3.92,4.92,3.2,0.0,0.0,28.19
12245,에스케이브로드밴드(주),33630,2013/12,1998/11/12,2015/07/01,4,  우편 및 통신업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12246,에스케이브로드밴드(주),33630,2014/12,1998/11/12,2015/07/01,4,  우편 및 통신업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12247,에스케이씨솔믹스(주),57500,2011/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,-6.64,-6.89,-2.22,-2.12,7288.46,-487.0,54.19,23.56,7.34,-20.61,221.69,-1.12,243.24,24.39,31.09,1414.22,0.32,1.03,0.42,2.31,5.21,27.49,13.28,157.78,70.03,0.0,0.0,0.46,0.5,1.31,3.01,28464.66,8.92,14.82,26.82,27.97,74.84,25.16,-23.73
12248,에스케이씨솔믹스(주),57500,2012/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.45,-35.99,-50.94,-8.31,-11.96,7219.72,-2763.0,47.82,15.61,4.01,-26.14,323.24,-2.38,321.83,23.96,23.63,780.75,0.33,1.41,0.44,2.06,6.49,23.45,15.56,177.23,56.25,0.0,0.0,0.45,0.52,1.39,4.25,16028.77,4.96,7.82,13.13,14.92,156.79,-56.79,-241.29
12249,에스케이씨솔믹스(주),57500,2013/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-9.31,-8.49,-8.88,-10.66,-34.9,-12.29,4.65,0.0,-7.2,-28.62,-45.19,-6.19,-10.44,5303.0,-1551.0,70.68,35.99,6.81,-9.79,337.45,-1.66,334.2,23.6,22.86,346.09,0.36,1.57,0.48,2.61,5.81,28.97,12.6,139.8,62.8,0.01,0.0,0.55,0.57,1.53,3.72,21305.88,7.27,11.31,18.63,18.94,104.25,-4.25,-151.08
12250,에스케이씨솔믹스(주),57500,2014/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-5.66,-6.53,-9.12,5.54,9.62,-17.52,2.45,0.0,10.49,-10.95,-20.69,1.28,-4.43,2959.92,-326.0,62.77,30.77,0.75,-15.66,403.23,0.33,370.35,26.41,19.87,282.45,0.4,1.89,0.54,3.24,4.32,32.38,11.27,112.79,84.43,0.01,0.0,0.65,0.63,1.62,3.24,38532.01,13.93,21.81,36.92,33.44,55.51,44.49,-32.75
12251,에스케이씨솔믹스(주),57500,2015/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-24.3,-27.28,-26.67,-17.7,-17.95,-63.92,-2.69,0.0,10.58,-36.66,-109.89,1.5,-16.91,2588.9,-974.0,51.01,25.09,0.17,-27.57,955.67,0.41,752.59,28.71,9.47,91.6,0.46,3.0,0.64,3.31,3.86,38.42,9.5,110.34,94.6,0.01,0.0,0.61,0.73,1.68,3.43,7200.56,3.44,5.59,11.86,6.42,289.15,-189.15,-570.83
12252,에스케이씨솔믹스(주),57500,2016/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-26.31,-27.56,-27.41,-23.58,-29.63,64.96,-15.74,0.0,25.47,-37.7,-135.55,9.63,-19.59,1985.97,-763.0,87.61,46.61,1.8,-4.21,371.58,23.35,331.17,29.78,21.21,106.42,0.52,3.6,0.73,3.63,3.79,59.03,6.18,100.55,96.23,0.01,0.0,0.68,0.85,1.78,3.5,43203.59,28.0,46.57,212.35,45.73,40.21,59.79,-82.45
12253,에스케이씨솔믹스(주),57500,2017/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8.9,-4.27,7.17,12.98,26.15,118.97,40.45,0.0,24.42,29.71,75.54,15.28,24.46,2157.97,641.0,90.33,43.13,15.86,-3.31,134.53,7.52,162.09,30.89,42.64,233.03,0.82,2.54,1.18,5.46,6.94,75.93,4.81,66.87,52.62,0.01,0.0,1.28,1.45,2.71,5.39,54045.9,32.16,61.81,314.23,40.73,40.12,59.88,72.94
12254,에스케이씨솔믹스(주),57500,2018/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",20.96,32.17,27.82,5.63,34.63,33.1,5.71,-37.77,26.2,17.49,29.38,14.82,13.22,2281.13,399.0,95.72,31.97,3.09,-1.21,113.15,14.94,155.66,26.97,46.91,310.16,0.76,1.68,1.06,4.41,8.93,45.48,8.03,82.8,40.88,0.01,0.0,1.27,1.35,2.63,6.51,60110.99,29.57,53.11,158.37,42.85,44.31,55.69,40.82
12255,에스케이씨솔믹스(주),57500,2019/12,2001/12/26,2020/12/23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",13.18,4.89,3.35,39.78,29.21,0.51,-1.02,-98.38,13.88,0.29,0.42,3.49,0.18,2257.89,6.0,205.98,79.18,4.94,17.14,140.02,2.39,160.06,33.31,41.66,311.75,0.64,1.45,0.92,3.32,6.83,48.0,7.6,110.01,53.43,0.01,0.0,1.23,1.15,2.11,5.81,51584.49,22.42,45.62,133.58,37.15,60.8,39.2,0.77
12256,에스케이커뮤니케이션즈(주),66270,2011/12,2003/11/07,2017/02/27,4,  정보서비스업,-1.94,19.93,7.73,-11.7,-44.35,2.25,7.53,-60.95,0.0,1.63,1.85,2.58,1.33,6003.23,0.0,197.01,197.0,48.69,22.07,36.27,437.94,75.2,44.82,73.38,1069.12,0.82,1.14,1.55,22552.59,5.0,11599.91,0.03,0.02,73.02,0.01,0.0,1.14,4.68,1.72,1.72,4479.98,1.42,8.03,15.5,1.72,0.0,0.0,94.69
12257,에스케이커뮤니케이션즈(주),66270,2012/12,2003/11/07,2017/02/27,4,  정보서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12258,에스케이커뮤니케이션즈(주),66270,2013/12,2003/11/07,2017/02/27,4,  정보서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12259,에스케이커뮤니케이션즈(주),66270,2014/12,2003/11/07,2017/02/27,4,  정보서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260,에스케이커뮤니케이션즈(주),66270,2015/12,2003/11/07,2017/02/27,4,  정보서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308,에이스하이텍(주),71930,2011/12,2004/01/16,2015/07/10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-42.94,0.09,-1.44,-75.84,-10.41,-50.95,80.65,0.0,23.03,-132.31,-91.03,4.82,-57.97,573.05,-839.0,60.26,56.16,2.32,-15.57,73.35,1.49,132.41,23.62,57.69,109.65,0.44,0.69,0.78,35.46,5.03,15.06,24.23,10.29,72.54,0.02,0.04,0.57,0.97,0.99,1.02,-11776.39,-63.29,-101.78,-430.62,-104.97,0.0,0.0,0.0
12309,에이스하이텍(주),71930,2012/12,2004/01/16,2015/07/10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",21.99,-3.78,-3.04,102.94,-30.99,26.1,32.15,0.0,19.81,5.7,6.96,6.83,4.09,652.61,37.0,102.07,99.71,15.98,0.8,67.7,3.05,101.81,39.29,59.63,115.0,0.72,1.22,1.06,58.67,3.78,8.81,41.44,6.22,96.58,0.02,0.02,1.01,1.31,2.23,2.32,3836.13,16.9,34.46,155.98,25.87,43.44,56.56,22.02
12310,에이스하이텍(주),71930,2013/12,2004/01/16,2015/07/10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311,에이스하이텍(주),71930,2014/12,2004/01/16,2015/07/10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.33,-221.1,-92.22,-17.6,-65.79,190.35,-552.0,65.99,52.1,6.41,-9.34,40.7,-4.88,115.18,18.14,71.07,90.99,0.3,0.42,0.36,7.8,4.41,5.5,66.37,46.82,82.79,0.02,0.15,0.65,1.43,1.64,2.08,-14071.56,-53.11,-255.52,-2347.95,-178.5,0.0,0.0,0.0
12312,에이아이비트(주),39230,2011/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12313,에이아이비트(주),39230,2012/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,-30.53,-47.74,-6.23,-19.37,1493.23,-456.0,39.35,38.1,2.86,-31.52,146.42,-2.31,196.03,20.45,40.58,191.01,0.63,1.56,0.8,98.37,3.73,9.92,36.81,3.71,97.91,0.02,0.01,0.88,1.17,3.1,3.2,-2933.72,-3.42,-6.31,-92.42,-5.39,0.0,0.0,0.0
12314,에이아이비트(주),39230,2013/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",5.5,0.13,-0.78,29.95,89.06,1.31,-11.21,0.0,24.14,0.55,0.76,1.91,0.3,1325.84,7.0,45.4,43.31,1.36,-30.29,156.62,0.9,191.98,25.19,38.97,193.51,0.55,1.38,0.71,60.43,2.89,6.69,54.54,6.04,126.19,0.01,0.02,0.72,1.04,2.4,2.5,12696.11,14.04,27.38,384.63,26.29,73.82,26.18,2.09
12315,에이아이비트(주),39230,2014/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",6.78,-1.06,-1.72,32.01,303.4,1.43,46.27,90.17,20.81,0.71,1.42,1.92,0.54,1939.26,14.0,54.13,46.54,6.04,-26.39,170.14,1.18,186.02,31.14,37.02,196.28,0.76,1.99,1.05,26.85,3.76,6.62,55.16,13.6,96.97,0.02,0.04,0.89,1.53,2.67,2.97,14134.37,14.64,30.75,436.14,20.01,76.52,23.48,3.57
12316,에이아이비트(주),39230,2015/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",9.18,0.71,0.61,28.15,89.16,2.77,-5.47,0.0,16.79,-0.24,-1.27,-0.34,-0.16,1833.21,-13.0,60.7,48.14,6.76,-23.66,188.26,-0.27,182.9,36.55,34.69,201.71,0.66,1.85,1.0,10.95,3.14,4.15,88.03,33.33,116.37,0.02,0.1,0.71,1.44,1.95,2.37,13521.18,12.82,29.19,326.67,20.25,80.71,19.29,-1.18
12317,에이아이비트(주),39230,2016/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",-63.14,-98.29,-94.07,-9.45,-36.87,-60.84,-47.18,0.0,1.77,-66.93,-87.44,-17.19,-32.72,968.25,-614.0,161.56,138.25,71.28,34.21,170.13,-8.14,27.59,89.79,37.02,78.99,0.49,1.38,1.0,5.42,1.95,2.55,143.19,67.33,187.29,0.01,0.21,0.45,1.5,0.96,1.17,-21257.3,-54.69,-2844.46,-3366.34,-60.27,0.0,0.0,0.0
12318,에이아이비트(주),39230,2017/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",37.93,2.98,29.25,38.91,-86.09,21.59,52.75,0.0,21.12,-9.9,-33.45,6.0,-11.53,1459.59,-138.0,134.85,132.9,13.91,23.37,206.41,2.43,29.32,90.43,32.64,83.79,1.17,3.38,11.84,18.78,3.99,8.24,44.27,19.43,91.59,0.01,0.07,0.76,66.94,1.29,1.39,3031.29,5.65,371.18,528.94,5.63,207.98,-107.98,-175.94
12319,에이아이비트(주),39230,2018/12,2000/06/22,2021/10/06,4,"  의료, 정밀, 광학기기 및 시계 제조업",39.19,1.46,123.07,30.31,128.76,63.76,-29.9,0.0,33.43,-24.64,-40.21,4.38,-14.52,779.85,-185.0,137.54,134.05,16.28,23.11,160.34,0.48,39.93,84.66,38.41,100.28,0.59,1.64,4.56,32.79,2.55,6.78,53.8,11.13,142.97,0.01,0.04,0.39,45.91,0.68,0.69,3487.66,4.67,420.93,620.2,9.23,198.3,-98.3,-266.82
